algorithm,namc_code,true_tm2_code,query_text,query_sanskrit_term,top1_correct,top5_hit,true_rank,rank,pred_tm2_code,pred_tm2_title,pred_tm2_index_terms,pred_score,pred_tag,pred_correct,pred_exact_sanskrit_match,query_token_overlap,query_vs_pred_sans_overlap
TFIDF,AAB-49,SN60,"(a) nakhabhedaḥ (a) nakhabhedaḥ (a) nakhabhedaḥ (a) nakhabhedaḥ - It is characterised by whitish, mica coloured discoloration, brittleness of nails. This may be explained by: (a) Vitiated digestive and metabolic factors resulting in non absorption of nutrients leading to vitiation of vatadosha.",(a) nakhabhedaḥ,True,True,1.0,5,SR40,"Vitiation of ""primary structural components of the body"" pattern (TM2)","Vitiation of ""primary structural components of the body"" pattern (TM2); dhātuvaiṣamyam",0.27574353595384354,Weak,False,False,2,0
TFIDF,AAB-50,SN7Y,(a) hrasvakeśaḥ (a) hrasvakeśaḥ (a) hrasvakeśaḥ (a) hrasvakeśaḥ - -,(a) hrasvakeśaḥ,True,True,1.0,1,SN7Y,Other specified hair disorders (TM2),Other specified hair disorders (TM2); Dryness over the scalp disorder (TM2); (b) Maṇṭai vaṟaṭci; Short hair disorder (TM2); (a) hrasvakeśaḥ; Hirsutism disorder (TM2); (c) Rū’īdan-i-Mū’ Zā’id; (c) rouyidan-e mou-ye zA'ed; Hair split disorder (TM2); (c) Tashaqquq al-Sha‘r; (c) tashaqoq-e mou; Split end of hair (TM2),0.9999999906167732,Equivalent,True,True,1,1
TFIDF,AAB-50,SN7Y,(a) hrasvakeśaḥ (a) hrasvakeśaḥ (a) hrasvakeśaḥ (a) hrasvakeśaḥ - -,(a) hrasvakeśaḥ,True,True,1.0,2,ST20,Injury pattern in the varmam or marmam (TM2),Injury pattern in the varmam or marmam (TM2); (a) marmaviddhaḥ; (b) Varma aṭi,0.0,Weak,False,False,1,1
TFIDF,AAB-50,SN7Y,(a) hrasvakeśaḥ (a) hrasvakeśaḥ (a) hrasvakeśaḥ (a) hrasvakeśaḥ - -,(a) hrasvakeśaḥ,True,True,1.0,3,SM8B,Urinary incontinence disorder (TM2),Urinary incontinence disorder (TM2); (a) vātabastiḥ (b) Ciṟunīriṉ māṟutalkaḷ (c) Salas al-Bawl,0.0,Weak,False,False,1,1
TFIDF,AAB-50,SN7Y,(a) hrasvakeśaḥ (a) hrasvakeśaḥ (a) hrasvakeśaḥ (a) hrasvakeśaḥ - -,(a) hrasvakeśaḥ,True,True,1.0,4,SM91,Endocervicitis disorder (TM2),Endocervicitis disorder (TM2); (a) karṇinī (b) Karuppaik kaẕuntu uḷpuṟa aẕaṟci,0.0,Weak,False,False,1,1
TFIDF,AAB-50,SN7Y,(a) hrasvakeśaḥ (a) hrasvakeśaḥ (a) hrasvakeśaḥ (a) hrasvakeśaḥ - -,(a) hrasvakeśaḥ,True,True,1.0,5,SM90,Amenorrhoea disorder (TM2),Amenorrhoea disorder (TM2); (a) arajaskā (b) Kukaraṇa mey cūtakataṭai (c) Iḥtibās al-Tamth; (a) rajonāśaḥ / naṣṭārtava / anārtava,0.0,Weak,False,False,1,1
TFIDF,AAB-54,SK5Y,(a) pādabhraṃśaḥ (a) pādabhraṃśaḥ (a) pādabhraṃśaḥ (a) pādabhraṃśaḥ - -,(a) pādabhraṃśaḥ,True,True,1.0,1,SK5Y,"Other specified head, brain, nerve and movement disorders (TM2)","Other specified head, brain, nerve and movement disorders (TM2); Head and neck rigidity disorder (TM2); (a) Grīvāśūla; (a) śirograhaḥ; Incoherent speech disorder (TM2); (a) ghargharavākyatā; Foot drop disorder (TM2); (a) pādabhraṃśaḥ; Lathyrism disorder (TM2); (a) kalāyakhañjaḥ; Lock-jaw disorder (TM2); (a) hanugrahaḥ (a) hanusraṃsa; Trismus (TM2); Twitching eyebrow disorder (TM2); (a) bhrūvyudāsaḥ; Cerebrasthenia disorder (TM2); (c) Ḍu‘f al-Dimāgh; Obsession disorder (TM2); (c) waswAs; Stroke disorder (TM2); (c) Sakta; (c) sekteh; Stroke due to Balgham disorder (TM2); (c) Sakta Balghamiyya; (c) sekteh-ye balghami; Stroke due to Sawdā ' disorder (TM2); (c) Sakta Sawdāwiyya; (c) sekteh-ye sowdAwi; Ethmoid obstruction disorder (TM2); (c) Sudda’-i-Miṣfāt; Morbid temperament of nerve disorder (TM2); (c) Sū’-i-Mizāj ‘Aṣab; (c) sou-e mezAj-e asab; Nerve weakness disorder (TM2); (c) Ḍu‘f-i-‘Aṣab; (c) za'f-e asab; Muscle distension disorder (TM2); (c) Tamaddud; (c) tamaddod; Cold nerve disorder (TM2); (c) Marad-i- ‘Aṣab Bārid; (c) maraz-e bAredeh asab",0.9999999824651934,Equivalent,True,True,1,1
TFIDF,AAB-54,SK5Y,(a) pādabhraṃśaḥ (a) pādabhraṃśaḥ (a) pādabhraṃśaḥ (a) pādabhraṃśaḥ - -,(a) pādabhraṃśaḥ,True,True,1.0,2,SM82,Insufficiency of the urinary bladder disorder (TM2),Insufficiency of the urinary bladder disorder (TM2); (a) mūtrāghātaḥ (b) Nīraṭaippu (c) Ḍu‘f al-Mathāna; Uro-celioncus disorder (TM2); (a) mūtrajaṭharaḥ; Circular bladder distension disorder (TM2); (a) bastikuṇḍalaḥ; Atonic bladder disorder (TM2); (c) Istirkhā’ al-Mathāna,0.0,Weak,False,False,1,1
TFIDF,AAB-54,SK5Y,(a) pādabhraṃśaḥ (a) pādabhraṃśaḥ (a) pādabhraṃśaḥ (a) pādabhraṃśaḥ - -,(a) pādabhraṃśaḥ,True,True,1.0,3,SM93,Leucorrhoea disorder (TM2),Leucorrhoea disorder (TM2); (a) śvetapradaraḥ (b) Veḷḷai nōy (c) Sayalān al-Raḥim,0.0,Weak,False,False,1,1
TFIDF,AAB-54,SK5Y,(a) pādabhraṃśaḥ (a) pādabhraṃśaḥ (a) pādabhraṃśaḥ (a) pādabhraṃśaḥ - -,(a) pādabhraṃśaḥ,True,True,1.0,4,SM92,Bartholin's cyst disorder (TM2),Bartholin's cyst disorder (TM2); (a) yonikandaḥ (b) Surappikallutaiya Athaippu,0.0,Weak,False,False,1,1
TFIDF,AAB-54,SK5Y,(a) pādabhraṃśaḥ (a) pādabhraṃśaḥ (a) pādabhraṃśaḥ (a) pādabhraṃśaḥ - -,(a) pādabhraṃśaḥ,True,True,1.0,5,SM91,Endocervicitis disorder (TM2),Endocervicitis disorder (TM2); (a) karṇinī (b) Karuppaik kaẕuntu uḷpuṟa aẕaṟci,0.0,Weak,False,False,1,1
TFIDF,AAB-64,SP4Y,(a) bāhuśoṣaḥ (a) bāhuśoṣaḥ (a) bāhuśoṣaḥ (a) bāhuśoṣaḥ - -,(a) bāhuśoṣaḥ,True,True,1.0,1,SP4Y,"Other specified bone, joint and muscle disorders (TM2)","Other specified bone, joint and muscle disorders (TM2); Aggravation of Vata disorder causing pain in the nape of the neck, anal canal and penis (TM2); (b) Mūṭu vātam; Increased Vaḷi and scolisis with odema disorder (TM2); (b) Ākuṉivātam; Vaḷi with scoliatic features disorder (TM2); (b) Kūṉi vātam; Inflammation and numbness in the body below the head disorder (TM2); (b) Pēy vātam; Aggravation of Vaḷi and Aẕal disorder causing inflammation of cervix and ovary (TM2); (b) Aṣṭacūlai vātam; Plantar fasciitis disorder (TM2); (b) Talastampam; Pricking pain in the palm and sole disorder (TM2); (b) Kaṟai cūlai; Peripheral neuritis due to DM disorder (TM2); Karastampam; Atrophy of arm disorder (TM2); (a) bāhuśoṣaḥ; Leg pain disorder (TM2); (a) pādaśūlaḥ; Distention of inguinal region disorder (TM2); (a) vaṅkṣaṇānāhaḥ; Jaw pain disorder (TM2); (a) hanubhedaḥ; Foot weakness disorder (TM2); (c) za'fe rejl; (c) Ḍu‘f al-Rijl; Back coldness disorder (TM2); (c) Burūdat-i-Ẓahr; (c) boroudat-e zahr",0.9999999839730909,Equivalent,True,True,1,1
TFIDF,AAB-64,SP4Y,(a) bāhuśoṣaḥ (a) bāhuśoṣaḥ (a) bāhuśoṣaḥ (a) bāhuśoṣaḥ - -,(a) bāhuśoṣaḥ,True,True,1.0,2,ST20,Injury pattern in the varmam or marmam (TM2),Injury pattern in the varmam or marmam (TM2); (a) marmaviddhaḥ; (b) Varma aṭi,0.0,Weak,False,False,1,1
TFIDF,AAB-64,SP4Y,(a) bāhuśoṣaḥ (a) bāhuśoṣaḥ (a) bāhuśoṣaḥ (a) bāhuśoṣaḥ - -,(a) bāhuśoṣaḥ,True,True,1.0,3,SM93,Leucorrhoea disorder (TM2),Leucorrhoea disorder (TM2); (a) śvetapradaraḥ (b) Veḷḷai nōy (c) Sayalān al-Raḥim,0.0,Weak,False,False,1,1
TFIDF,AAB-64,SP4Y,(a) bāhuśoṣaḥ (a) bāhuśoṣaḥ (a) bāhuśoṣaḥ (a) bāhuśoṣaḥ - -,(a) bāhuśoṣaḥ,True,True,1.0,4,SM91,Endocervicitis disorder (TM2),Endocervicitis disorder (TM2); (a) karṇinī (b) Karuppaik kaẕuntu uḷpuṟa aẕaṟci,0.0,Weak,False,False,1,1
TFIDF,AAB-64,SP4Y,(a) bāhuśoṣaḥ (a) bāhuśoṣaḥ (a) bāhuśoṣaḥ (a) bāhuśoṣaḥ - -,(a) bāhuśoṣaḥ,True,True,1.0,5,SM90,Amenorrhoea disorder (TM2),Amenorrhoea disorder (TM2); (a) arajaskā (b) Kukaraṇa mey cūtakataṭai (c) Iḥtibās al-Tamth; (a) rajonāśaḥ / naṣṭārtava / anārtava,0.0,Weak,False,False,1,1
TFIDF,AAB-66,SP9Y,(a) bhedaḥ (a) bhedaḥ (a) bhedaḥ (a) bhedaḥ - -,(a) bhedaḥ,False,True,2.0,1,SM37,Diarrhoea disorder (TM2),Diarrhoea disorder (TM2); (a) atisāraḥ (b) Peruṅ kaẕiccal (c) Ishāl; Hepatic diarrhoea disorder (TM2); (c) Dhūsanṭāriya Kabidiyya; Irritable bowel syndrome disorder (TM2); (c) Ishāl Dimāghī; Diarrhoea disorder due to fever arising from Ṣafrā’ or hectic fever (TM2); (c) Ishāl Marārī; Diarrhoea disorder due to the involvement of spleen (TM2); (c) Ishāl Ṭiḥālī; Blood with diarrhoea disorder due to involvement of intestine (TM2); (c) Dhūsanṭāriya Mi‘wiyya; Diarrhoea disorder due to Aẕal aggrevation (TM2); (b) Aticāra pittam; Enterorrhoea disorder due to derangement of Ṣafrā’ (TM2); (c) Ishāl Mi‘wī Ṣafrāwī; Enterorrhoea disorder due to derangement of Sawdā’ (TM2); (c) Ishāl Mi‘wī Sawdāwī; Bloody loose stools disorder (TM2); (b) Kuruti peruṅ kaẕiccal; Loose stools disorder caused by derangement of Aiyam (TM2); (b) Aiya peruṅ kaẕiccal; Loose stools disorder caused by derangement of Mukkuṟṟam (TM2); (b) Mukkuṟṟa peruṅ kaẕiccal; Loose stools disorder caused by derangement of Vaḷi (TM2); (b) Vaḷipperuṅ kaẕiccal; Diarrhoea disorder due only to Vāta (TM2); (a) viḍ-bhedaḥ; Loose stools disorder caused by derangement of Aẕal (TM2); (b) Aẕal peruṅ kaẕiccal; Loose stools disorder occuring in fearness (TM2); (b) Payam peruṅ kaẕiccal; Diarrhoea disorder during pregnancy (TM2); (b) Karppa kirāṇi; Loose stools disorder occuring in fever (TM2); (b) Curapperuṅ kaẕiccal,0.9999999684893084,Equivalent,False,False,1,1
TFIDF,AAB-66,SP9Y,(a) bhedaḥ (a) bhedaḥ (a) bhedaḥ (a) bhedaḥ - -,(a) bhedaḥ,False,True,2.0,2,SP9Y,Other specified disorders affecting the whole body (TM2),"Other specified disorders affecting the whole body (TM2); Deep rooted abscess on scalp disorder (TM2); (a) anuśayī; Scalp abscess disorder (TM2); (a) kapālavidradhiḥ; Palatal swelling disorder (TM2); (a) tālupākaḥ, (a) tāluśothaḥ; Palatal abscess disorder (TM2); (a) tāluvidradhiḥ; Sublingual abscess disorder (TM2); (a) adhijihvā; Kudzu tuber like abscess disorder (TM2); (a) vidārikā; Abscess in the axilla disorder (TM2); (b) Akkuḷ kaṭṭi; Irritable abscess in the axilla disorder (TM2); (b) Akkuḷ ericcal kaṭṭi; Abscess in the scrotum disorder (TM2); (b) Aṇṭakkaṭṭi; Dropsy due to Aẕal disorder (TM2); (b) Aḻal ūtal nōy; Generalized oedema disorder including internal organs and cavities (TM2); (c) Istisqā’; Throat pain disorder due to Vaḷi (TM2); (b) Nakāri vātam; Shock disorder (TM2); (c) Suqūṭ al-Quwwa; Neurofibromatosis disorder (TM2); (b) Avutumparakkuṭṭam; Cyst disorder (TM2); (a) granthiḥ; Splitting pain disorder (TM2); (a) bhedaḥ; Agonising pain disorder (TM2); (a) vyathā; Burning sensation all over the body with oedema and inflammation disorder (TM2); (b) Cittuvāta Curōṇitam; Exhaustion disorder (TM2); (a) glāniḥ; Aggravated Aiyam leading to evacuation of bladder and rectum disorder (TM2); (b) Muyalaka kapam; Aggravated Aiyam disorder results in septicaemia (TM2); (b) Turkkanta kapam; Aggravated Aiyam disorder with fire element results in aggressive burning in corpse (TM2); (b) Aṉal kapam, (b) Neruppu aiyam; Aggravated Aiyam disorder leading to hunger - starvation (TM2); (b) Tīpaṉam; Aggravation of Vaḷi disorder with neuritis all over the body (TM2); (b) Malaittakampa vātam; Aggravation of Vaḷi disorder and emaciation leading to death (TM2); (b) Pirāṇālaya vātam; Aggravation of Aẕal and pain all over the body disorder (TM2); (b) Vaḷi pittam; Aẕal disorder caused due to increased Aẕal (TM2); (b) Aẕal pittam; Hyperthyrodisim disorder (TM2); (b) Catastampa vātam; Aggravated Aiyam along with Vaḷi and aiyam causing fever with chills disorder (TM2); (b) Mukkūṭṭu Kapam; Aggravated Aiyam disorder with hyper pyrexia (TM2); (b) Cura Kapam; Dryness and pain in the whole body disorder (TM2); (b) Ularttu cūlai; Aggravation of Vaḷi and aggravation of Aẕal disorder causing palpitation and increase of Aẕal in muscules and joints (TM2); (b) Pācattampa vātam; Cracking body pain disorder (TM2); (a) aṅgāvadaraṇam; Generalized body ache disorder (TM2); (a) aṅgamardaḥ; Burning feet disorder (TM2); (a) pādadāhaḥ; Burning sensation disorder (TM2); (a) dāhaḥ; Burning sensation with sweating and restlessness disorder (TM2); (a) oṣaḥ; Burning sensation of buccal cavity disorder (TM2); (a) davaḥ; Burning sensation of muscle disorder (TM2); (a) māṃsadāhaḥ; Burning sensation of sense organs disorder (TM2); (a) davathuḥ; Burning sensation of shoulder disorder (TM2); (a) aṃsadāhaḥ; Burning sensation in the skin disorder (TM2); (a) tvagdāhaḥ; Generalized burning sensation disorder (TM2); (a) vidāhaḥ; Chest pain disorder (TM2); (a) vakṣastodaḥ; Chills disorder only due to Kapha (TM2); (a) śaityam; Contracture disorder (TM2); (a) saṅkocaḥ; Dwarfism disorder (TM2); (a) vāmanatvam; Wasting of body part(s) disorder (TM2); (a) aṅgaśuṣkatā; Fuming sensation disorder (TM2); (a) dhūmakaḥ, (a) dhūmodgāraḥ; Body heaviness disorder (TM2); (a) gurugātratā; Horripilation disorder (TM2); (a) lomaharṣaḥ; Impaired thoracic mobility disorder (TM2); (a) vakṣoparodhaḥ; Excess body odour disorder (TM2); (a) aṅgagandhaḥ; Excessive temperature disorder (TM2); (a) ūṣmādhikyam; Feeling of being covered by wet cloth disorder (TM2); (a) staimityam; Calf muscle cramp disorder (TM2); (a) piṇḍikodveṣṭanam; Physical exhaustion disorder (TM2); (a) śramaḥ; Scorching pain disorder (TM2); (a) ploṣaḥ; Talkativeness disorder (TM2); (a) vācālatā; Tingling feet disorder (TM2); (a) pādaharṣaḥ; Pricking pain disorder (TM2); (a) todaḥ; Weakness disorder (TM2); (a) balahāniḥ; Asthenia disorder (TM2); (a) balāsakaḥ",0.6501611777620107,Equivalent,True,True,2,1
TFIDF,AAB-66,SP9Y,(a) bhedaḥ (a) bhedaḥ (a) bhedaḥ (a) bhedaḥ - -,(a) bhedaḥ,False,True,2.0,3,ST20,Injury pattern in the varmam or marmam (TM2),Injury pattern in the varmam or marmam (TM2); (a) marmaviddhaḥ; (b) Varma aṭi,0.0,Weak,False,False,1,1
TFIDF,AAB-66,SP9Y,(a) bhedaḥ (a) bhedaḥ (a) bhedaḥ (a) bhedaḥ - -,(a) bhedaḥ,False,True,2.0,4,SM8C,Urinary stone disorder (TM2),Urinary stone disorder (TM2); (a) aśmarī (b) Kallaṭaippu (c) Ḥaṣā wa Raml al-Kulya; Cystolithiasis disorder (TM2); Ḥaṣā al-Mathāna; Renal calculi disorder due to Kapha (TM2); (a) kaphaja-aśmarī; Renal calculi disorder due to Pitta (TM2); (a) pittaja-aśmarī; Renal calculi disorder due to Sukra (TM2); (a) śukrāśmarī; Renal calculi disorder due to Vata (TM2); (a) vātaja-aśmarī,0.0,Weak,False,False,1,1
TFIDF,AAB-66,SP9Y,(a) bhedaḥ (a) bhedaḥ (a) bhedaḥ (a) bhedaḥ - -,(a) bhedaḥ,False,True,2.0,5,SM92,Bartholin's cyst disorder (TM2),Bartholin's cyst disorder (TM2); (a) yonikandaḥ (b) Surappikallutaiya Athaippu,0.0,Weak,False,False,1,1
TFIDF,AAB-74,SM1N,"(a) mukhaśoṣaḥ (a) mukhaśoṣaḥ (a) mukhaśoṣaḥ (a) mukhaśoṣaḥ - It is characterised by dryness of the tongue and may be associated with dryness of mouth, bitterness, heartburn. This may be explained by: (a) Vitiation of kapha, vata affecting the tongue.",(a) mukhaśoṣaḥ,True,True,1.0,1,SM1N,Xerostomia disorder (TM2),Xerostomia disorder (TM2); (a) mukhaśoṣaḥ (b) Nīli Akkaram (c) Jafāf-i-Lisān,0.999999993384364,Equivalent,True,True,2,2
TFIDF,AAB-74,SM1N,"(a) mukhaśoṣaḥ (a) mukhaśoṣaḥ (a) mukhaśoṣaḥ (a) mukhaśoṣaḥ - It is characterised by dryness of the tongue and may be associated with dryness of mouth, bitterness, heartburn. This may be explained by: (a) Vitiation of kapha, vata affecting the tongue.",(a) mukhaśoṣaḥ,True,True,1.0,2,SR1A,Vitiation of kapha pattern (TM2),Vitiation of kapha pattern (TM2); (a) kaphaprakopaḥ,0.8620262819976842,Equivalent,False,False,3,1
TFIDF,AAB-74,SM1N,"(a) mukhaśoṣaḥ (a) mukhaśoṣaḥ (a) mukhaśoṣaḥ (a) mukhaśoṣaḥ - It is characterised by dryness of the tongue and may be associated with dryness of mouth, bitterness, heartburn. This may be explained by: (a) Vitiation of kapha, vata affecting the tongue.",(a) mukhaśoṣaḥ,True,True,1.0,3,SN42,Dryness of skin disorder (TM2),Dryness of skin disorder (TM2); (a) raukṣyam (b) Tōl vaṟaṭci (c) Shuqūq al-Aṭrāf wa’l Wajh,0.8049321266734708,Equivalent,False,False,3,1
TFIDF,AAB-74,SM1N,"(a) mukhaśoṣaḥ (a) mukhaśoṣaḥ (a) mukhaśoṣaḥ (a) mukhaśoṣaḥ - It is characterised by dryness of the tongue and may be associated with dryness of mouth, bitterness, heartburn. This may be explained by: (a) Vitiation of kapha, vata affecting the tongue.",(a) mukhaśoṣaḥ,True,True,1.0,4,SS55,Kapha-Vata constitution pattern (TM2),Kapha-Vata constitution pattern (TM2); (a) kaphavātaprakr̥tiḥ,0.6027450192320015,Narrower,False,False,1,1
TFIDF,AAB-74,SM1N,"(a) mukhaśoṣaḥ (a) mukhaśoṣaḥ (a) mukhaśoṣaḥ (a) mukhaśoṣaḥ - It is characterised by dryness of the tongue and may be associated with dryness of mouth, bitterness, heartburn. This may be explained by: (a) Vitiation of kapha, vata affecting the tongue.",(a) mukhaśoṣaḥ,True,True,1.0,5,SR40,"Vitiation of ""primary structural components of the body"" pattern (TM2)","Vitiation of ""primary structural components of the body"" pattern (TM2); dhātuvaiṣamyam",0.5392983733923112,Narrower,False,False,3,0
TFIDF,AAB-80,SP1Y,(a) trikagrahaḥ (a) trikagrahaḥ (a) trikagrahaḥ (a) trikagrahaḥ - -,(a) trikagrahaḥ,True,True,1.0,1,SP1Y,Other specified joint disorders (TM2),"Other specified joint disorders (TM2); Arthritis disorder with dysentery (TM2); (b) Aẕalvaḷi kīlvāyu; Arthritis disorder with increased body heat and swelling (TM2); (b) Aiyaaẕal kīlvāyu; Arthritis disorder with infection (TM2); (b) Vaḷiaiya kīlvāyu; Dislocation of joints disorder (TM2); (c) Khal‘ al-Mafāṣil; Menopausal arthritis disorder (TM2); (b) Curōṇita pittam; Psoriatic arthritis disorder (TM2); (b) Kāḷāñcakavātam; Stiff ankle disorder (TM2); (a) gulpha-grahaḥ; Ankle deformity disorder (TM2); (a) vātakhuḍḍatā, (a) vātakaṇṭakaḥ; Breaking pain of knees disorder (TM2); (a) jānubhedaḥ; Sacroiliac joint stiffness disorder (TM2); (a) trikagrahaḥ; Lax knee disorder (TM2); (a) jānuviśleṣaḥ; Joint weakness disorder (TM2); (c) Ḍu‘f al-Mafāṣil , (c) Ḍu‘f al-Mafṣal; (c) za'fe mafsal",0.9999999853658539,Equivalent,True,True,1,1
TFIDF,AAB-80,SP1Y,(a) trikagrahaḥ (a) trikagrahaḥ (a) trikagrahaḥ (a) trikagrahaḥ - -,(a) trikagrahaḥ,True,True,1.0,2,ST20,Injury pattern in the varmam or marmam (TM2),Injury pattern in the varmam or marmam (TM2); (a) marmaviddhaḥ; (b) Varma aṭi,0.0,Weak,False,False,1,1
TFIDF,AAB-80,SP1Y,(a) trikagrahaḥ (a) trikagrahaḥ (a) trikagrahaḥ (a) trikagrahaḥ - -,(a) trikagrahaḥ,True,True,1.0,3,SM92,Bartholin's cyst disorder (TM2),Bartholin's cyst disorder (TM2); (a) yonikandaḥ (b) Surappikallutaiya Athaippu,0.0,Weak,False,False,1,1
TFIDF,AAB-80,SP1Y,(a) trikagrahaḥ (a) trikagrahaḥ (a) trikagrahaḥ (a) trikagrahaḥ - -,(a) trikagrahaḥ,True,True,1.0,4,SM91,Endocervicitis disorder (TM2),Endocervicitis disorder (TM2); (a) karṇinī (b) Karuppaik kaẕuntu uḷpuṟa aẕaṟci,0.0,Weak,False,False,1,1
TFIDF,AAB-80,SP1Y,(a) trikagrahaḥ (a) trikagrahaḥ (a) trikagrahaḥ (a) trikagrahaḥ - -,(a) trikagrahaḥ,True,True,1.0,5,SM90,Amenorrhoea disorder (TM2),Amenorrhoea disorder (TM2); (a) arajaskā (b) Kukaraṇa mey cūtakataṭai (c) Iḥtibās al-Tamth; (a) rajonāśaḥ / naṣṭārtava / anārtava,0.0,Weak,False,False,1,1
